/root/.openclaw/workspace/skills/hermes-guardian/health_check.sh: line 72: STARTS_SINCE: unbound variable
/root/.openclaw/workspace/skills/hermes-guardian/health_check.sh: line 95: local: can only be used in a function
/root/.openclaw/workspace/skills/hermes-guardian/health_check.sh: line 96: msg: unbound variable
/root/.openclaw/workspace/skills/hermes-guardian/health_check.sh: line 37: [: 0
0: integer expression expected
/root/.openclaw/workspace/skills/hermes-guardian/health_check.sh: line 41: [: 0
0: integer expression expected
11:27:01 — OK — 正常 | PID 2340258 | Feishu=none
[Hermes Guardian 17:57:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
17:57:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:00:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:00:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:03:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:03:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:06:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:06:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:09:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:09:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:12:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:12:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:15:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:15:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:18:02]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:18:02 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:21:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:21:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:24:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:24:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:27:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:27:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:30:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:30:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:33:02]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:33:02 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:36:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:36:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:39:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:39:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:42:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:42:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:45:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:45:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:48:02]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:48:02 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:51:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:51:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:54:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:54:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 18:57:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
18:57:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:00:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:00:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:03:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:03:02 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:06:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:06:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:09:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:09:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:12:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:12:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:15:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:15:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:18:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:18:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:21:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:21:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:24:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:24:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:27:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:27:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:30:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:30:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:33:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:33:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:36:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:36:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:39:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:39:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:42:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:42:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:45:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:45:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:48:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:48:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:51:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:51:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:54:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:54:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 19:57:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
19:57:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:00:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:00:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:03:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:03:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:06:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:06:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:09:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:09:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:12:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:12:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:15:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:15:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:18:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:18:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:21:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:21:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:24:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:24:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:27:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:27:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:30:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:30:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:33:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:33:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:36:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:36:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:39:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:39:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:42:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:42:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:45:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:45:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:48:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:48:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:51:02]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:51:02 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:54:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:54:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 20:57:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
20:57:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:00:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:00:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:03:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:03:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:06:02]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:06:02 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:09:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:09:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:12:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:12:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:15:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:15:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:18:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:18:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:21:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:21:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:24:02]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:24:02 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:27:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:27:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:30:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:30:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:33:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:33:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:36:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:36:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:39:02]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:39:02 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:42:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:42:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:45:01]
【WARNING】hermes-gateway
openclaw-gateway 离线（备用系统）
进程: yes（PID 3527387）
openclaw: no（PID N/A）
21:45:01 — WARNING — openclaw-gateway 离线（备用系统）
[Hermes Guardian 21:48:01]
【WARNING】hermes-gateway
